Commodity,Detailed_Comm_code,Detailed_Comm_Name,Abstract_Comm_code,Abstract_Comm_Name
MILK TANL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILK VAN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILK VEHICLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILKNPRODUCT,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILKTANK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILKTANKER,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MILKVAN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MIRCH,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MIRCHI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MIX FRUTES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MLIK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MLK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MOMO CHATNI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MOSAMI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MOTHER DAIRY,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MOUSMI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MULI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MULI VEGITABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUNG,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUSAMMI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUSHROOM,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUSROOM,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUTAR,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
MUTTON,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NARANGI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NARIYAL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NARIYAL CHILKA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NASPATI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NIMBOO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
NIMBU,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONIN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONIO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONIOIN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONION,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONION ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONIONS,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONIOUN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ONOIN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
OONION,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ORANGE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ORANGES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PAAN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PACKED MILK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PAINEAPPLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PALAK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PANEER,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PANEER POWDER,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PANER,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PAPAPYA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PAPAYA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PAPYA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PARAS,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PARMAL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATAL VEGITABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATAND,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATEYS,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATHA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATNA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATOTO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PATTATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PEA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PEA MATAR,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PEANUT,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PETHA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PHOOL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PICKLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINE APPALE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINE APPLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINEAAPLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINEAAPPLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINEAPPLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINK KHAJUR,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PINNAKU,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PIZZA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PLANT,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POMEGRANATE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POMOGRENATE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATO  ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATO/ONION,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATOES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTATOS,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTTAO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
POTTATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PUDINA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PUMPKIN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PUMPLKIN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PYAJ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
PYAZ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
ROSE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SABJI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SABJI ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SABZI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SAHAD,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SAKARKAND,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SAKARKANDI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SALGAM,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SAUCE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SEA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SEA FOOD,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SEAFOOD,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SHIMLA MIRCH,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SHIMLAMIRCH,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SIMLA MIRC,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SIMLA MIRCHI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SOYA,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SOYABEEN,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SUDHA MILK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
SUKHI FISH,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TAMATAR,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TAMATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TAMAYO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TAMOTO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TANKER MILK,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TARBUJ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TARFAL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TOMAMTO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TOMATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
TOMMATO,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
UMFALI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VAGETABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEG,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGATABLES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGEGTABLES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETABLE ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETABLES,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETABLES ,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETABLESS,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGETBALE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGI,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGIITABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGITABALE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGITABEL,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
VEGITABLE,9,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)",4,"Milk, Fruits, Vegetables, Flowers, Fish, and Eggs (Perishable Items)"
